,SP_m,SP_sd,SP_t,accuracy,drift_m,drift_sd,drift_t,ndt,participant,rt,threshold,trial,onset
1464,-0.1,0.1,0.4856741700520604,1,2,1.2,3.278888085443043,0.3,1,0.349,1.2,1465,14650
1465,-0.1,0.1,0.4970797220227621,1,2,1.2,1.2759670347916294,0.3,1,0.706,1.2,1466,14660
1466,-0.1,0.1,0.4301196670949629,1,2,1.2,0.5572139323666581,0.3,1,0.519,1.2,1467,14670
1467,-0.1,0.1,0.4596357647421168,0,2,1.2,0.5197950474479442,0.3,1,0.368,1.2,1468,14680
1468,-0.1,0.1,0.5010129516182417,1,2,1.2,-0.2524497836160151,0.3,1,0.5569999999999999,1.2,1469,14690
1469,-0.1,0.1,0.4556886851518872,1,2,1.2,1.453130342795386,0.3,1,0.405,1.2,1470,14700
1470,-0.1,0.1,0.4355693364159365,1,2,1.2,1.6932969154253985,0.3,1,0.732,1.2,1471,14710
1471,-0.1,0.1,0.3924690309500375,0,2,1.2,0.18645630395429524,0.3,1,0.531,1.2,1472,14720
1472,-0.1,0.1,0.4566744548827788,1,2,1.2,2.4911553529363224,0.3,1,0.39899999999999997,1.2,1473,14730
1473,-0.1,0.1,0.4540662594206084,1,2,1.2,2.3928495816659847,0.3,1,0.483,1.2,1474,14740
1474,-0.1,0.1,0.4881790797827061,1,2,1.2,1.2892005810562277,0.3,1,0.91,1.2,1475,14750
1475,-0.1,0.1,0.41836757244554706,1,2,1.2,0.3954997209046862,0.3,1,0.44,1.2,1476,14760
1476,-0.1,0.1,0.41912488483401866,1,2,1.2,3.9152420799258016,0.3,1,0.59,1.2,1477,14770
1477,-0.1,0.1,0.4524798962094286,0,2,1.2,-0.8245112682936973,0.3,1,0.479,1.2,1478,14780
1478,-0.1,0.1,0.4950736894057808,1,2,1.2,0.9378153825933468,0.3,1,0.434,1.2,1479,14790
1479,-0.1,0.1,0.5130236714320606,1,2,1.2,2.1433595105160514,0.3,1,0.6799999999999999,1.2,1480,14800
1480,-0.1,0.1,0.38261567546042,1,2,1.2,2.8653826134670384,0.3,1,0.47,1.2,1481,14810
1481,-0.1,0.1,0.4633293496022846,1,2,1.2,0.5735346638649916,0.3,1,0.552,1.2,1482,14820
1482,-0.1,0.1,0.4562235936155453,1,2,1.2,0.3609526374183276,0.3,1,0.5880000000000001,1.2,1483,14830
1483,-0.1,0.1,0.4957908438908441,0,2,1.2,1.2757196946957534,0.3,1,1.085,1.2,1484,14840
1484,-0.1,0.1,0.4713504378164546,1,2,1.2,1.3557563698684896,0.3,1,0.608,1.2,1485,14850
1485,-0.1,0.1,0.5475108264107598,1,2,1.2,2.548722764822449,0.3,1,0.8029999999999999,1.2,1486,14860
1486,-0.1,0.1,0.5479484377458892,1,2,1.2,3.843316373643495,0.3,1,0.402,1.2,1487,14870
1487,-0.1,0.1,0.4664638841755178,1,2,1.2,2.653428469164428,0.3,1,0.468,1.2,1488,14880
1488,-0.1,0.1,0.4163041359850208,1,2,1.2,4.70655451521647,0.3,1,0.644,1.2,1489,14890
1489,-0.1,0.1,0.3902123360501053,1,2,1.2,2.875311874174928,0.3,1,0.385,1.2,1490,14900
1490,-0.1,0.1,0.4466281673591297,1,2,1.2,1.969896412235556,0.3,1,0.5509999999999999,1.2,1491,14910
1491,-0.1,0.1,0.4781294773224496,1,2,1.2,2.1490036842420337,0.3,1,0.469,1.2,1492,14920
1492,-0.1,0.1,0.515760093183484,1,2,1.2,2.8177420977698286,0.3,1,0.529,1.2,1493,14930
1493,-0.1,0.1,0.4425254296992676,1,2,1.2,4.191910654879372,0.3,1,0.395,1.2,1494,14940
1494,-0.1,0.1,0.4538430639162082,1,2,1.2,1.7488597454131574,0.3,1,0.55,1.2,1495,14950
1495,-0.1,0.1,0.44095021396994,1,2,1.2,4.513935448042577,0.3,1,0.474,1.2,1496,14960
1496,-0.1,0.1,0.525706230890165,0,2,1.2,-0.2653706238464775,0.3,1,0.7010000000000001,1.2,1497,14970
1497,-0.1,0.1,0.4480916361098191,1,2,1.2,1.7688220842825724,0.3,1,0.5640000000000001,1.2,1498,14980
1498,-0.1,0.1,0.4171898802949943,1,2,1.2,3.8793934867722766,0.3,1,0.413,1.2,1499,14990
1499,-0.1,0.1,0.4774829631875493,1,2,1.2,0.5150209370860122,0.3,1,0.581,1.2,1500,15000
1500,-0.1,0.1,0.4412550340235218,1,2,1.2,1.3337856806942732,0.3,1,0.524,1.2,1501,15010
1501,-0.1,0.1,0.4844913461221956,1,2,1.2,3.0667159928720134,0.3,1,0.382,1.2,1502,15020
1502,-0.1,0.1,0.4676134954501835,1,2,1.2,2.4718919441337306,0.3,1,0.532,1.2,1503,15030
1503,-0.1,0.1,0.3864078955549062,1,2,1.2,2.9475089538829704,0.3,1,0.344,1.2,1504,15040
1504,-0.1,0.1,0.4687191722046373,1,2,1.2,0.8189995802028699,0.3,1,0.61,1.2,1505,15050
1505,-0.1,0.1,0.434945947023307,1,2,1.2,3.484918203165161,0.3,1,0.4,1.2,1506,15060
1506,-0.1,0.1,0.4369901236395211,1,2,1.2,3.5006691291933096,0.3,1,0.8660000000000001,1.2,1507,15070
1507,-0.1,0.1,0.4574726519122273,1,2,1.2,0.3889604516773555,0.3,1,0.45,1.2,1508,15080
1508,-0.1,0.1,0.5192809771867514,1,2,1.2,0.4549527242612159,0.3,1,1.087,1.2,1509,15090
1509,-0.1,0.1,0.4155145656969485,1,2,1.2,3.3432406991251677,0.3,1,0.48700000000000004,1.2,1510,15100
1510,-0.1,0.1,0.4521634728135976,1,2,1.2,1.2995435041299093,0.3,1,0.514,1.2,1511,15110
1511,-0.1,0.1,0.4187430296678246,1,2,1.2,-0.06443189907989044,0.3,1,0.39799999999999996,1.2,1512,15120
1512,-0.1,0.1,0.4580254190437178,0,2,1.2,-0.5799836496392614,0.3,1,0.614,1.2,1513,15130
1513,-0.1,0.1,0.4608790468904813,1,2,1.2,1.8353495356402525,0.3,1,0.423,1.2,1514,15140
1514,-0.1,0.1,0.4517210615583739,0,2,1.2,1.0624505920128602,0.3,1,0.718,1.2,1515,15150
1515,-0.1,0.1,0.4637456249037082,1,2,1.2,3.7853946934685117,0.3,1,0.439,1.2,1516,15160
1516,-0.1,0.1,0.3882282939723212,0,2,1.2,1.1970453215937342,0.3,1,0.465,1.2,1517,15170
1517,-0.1,0.1,0.4694907970506349,1,2,1.2,3.269934620936118,0.3,1,0.544,1.2,1518,15180
1518,-0.1,0.1,0.4998306291372585,1,2,1.2,3.1971799359477586,0.3,1,0.451,1.2,1519,15190
1519,-0.1,0.1,0.4745652953371571,1,2,1.2,2.2138913948426016,0.3,1,0.6629999999999999,1.2,1520,15200
1520,-0.1,0.1,0.4584393796106535,1,2,1.2,3.0524773839434207,0.3,1,0.43,1.2,1521,15210
1521,-0.1,0.1,0.4456899670371002,1,2,1.2,1.3573534655220325,0.3,1,0.38299999999999995,1.2,1522,15220
1522,-0.1,0.1,0.4211442619096832,1,2,1.2,1.314831990715286,0.3,1,1.1640000000000001,1.2,1523,15230
1523,-0.1,0.1,0.4811386709010785,1,2,1.2,4.750278949648117,0.3,1,0.489,1.2,1524,15240
1524,-0.1,0.1,0.41777610400404414,1,2,1.2,0.6261260892345177,0.3,1,0.618,1.2,1525,15250
1525,-0.1,0.1,0.4669543909588085,0,2,1.2,0.4485651131263926,0.3,1,0.5760000000000001,1.2,1526,15260
1526,-0.1,0.1,0.4602171411886745,1,2,1.2,2.7900739214742565,0.3,1,0.426,1.2,1527,15270
1527,-0.1,0.1,0.4356685981162585,1,2,1.2,3.106784033102306,0.3,1,0.62,1.2,1528,15280
1528,-0.1,0.1,0.48702811527150897,0,2,1.2,0.7576797188181101,0.3,1,0.6819999999999999,1.2,1529,15290
1529,-0.1,0.1,0.4733300655982998,0,2,1.2,0.20620409091541814,0.3,1,0.8939999999999999,1.2,1530,15300
1530,-0.1,0.1,0.4701257354139348,1,2,1.2,0.7956291723534907,0.3,1,0.516,1.2,1531,15310
1531,-0.1,0.1,0.4476601021095785,1,2,1.2,2.4359600412213913,0.3,1,0.46,1.2,1532,15320
1532,-0.1,0.1,0.5198373565918462,1,2,1.2,3.728045735071312,0.3,1,0.448,1.2,1533,15330
1533,-0.1,0.1,0.5594827619847189,1,2,1.2,2.311564022033517,0.3,1,0.565,1.2,1534,15340
1534,-0.1,0.1,0.44223591428037395,1,2,1.2,1.6210314416548557,0.3,1,0.461,1.2,1535,15350
1535,-0.1,0.1,0.4497710898345722,1,2,1.2,2.370388095749657,0.3,1,0.464,1.2,1536,15360
1536,-0.1,0.1,0.4785636023382501,0,2,1.2,-0.1143778111839473,0.3,1,1.345,1.2,1537,15370
1537,-0.1,0.1,0.4237914568766429,1,2,1.2,3.742540673834077,0.3,1,0.447,1.2,1538,15380
1538,-0.1,0.1,0.479279478493364,1,2,1.2,3.8050696064341887,0.3,1,0.627,1.2,1539,15390
1539,-0.1,0.1,0.4368434892100989,0,2,1.2,0.6085881196809139,0.3,1,0.382,1.2,1540,15400
1540,-0.1,0.1,0.4878764605960058,1,2,1.2,0.5233476524444587,0.3,1,0.483,1.2,1541,15410
1541,-0.1,0.1,0.5074362836890807,1,2,1.2,3.1925589028918315,0.3,1,0.376,1.2,1542,15420
1542,-0.1,0.1,0.4965209834559158,1,2,1.2,0.7057553615993117,0.3,1,1.589,1.2,1543,15430
1543,-0.1,0.1,0.5159595617778636,0,2,1.2,1.0479563235918206,0.3,1,0.43700000000000006,1.2,1544,15440
1544,-0.1,0.1,0.4580298532095052,1,2,1.2,2.67614247515726,0.3,1,0.39799999999999996,1.2,1545,15450
1545,-0.1,0.1,0.5231383824597221,1,2,1.2,0.2113400366390332,0.3,1,0.601,1.2,1546,15460
1546,-0.1,0.1,0.4748647978418864,1,2,1.2,1.1210541489011767,0.3,1,0.5640000000000001,1.2,1547,15470
1547,-0.1,0.1,0.49594211643447206,1,2,1.2,-0.07920939774583148,0.3,1,0.419,1.2,1548,15480
1548,-0.1,0.1,0.4333108360823929,1,2,1.2,1.9067494594263652,0.3,1,0.406,1.2,1549,15490
1549,-0.1,0.1,0.4242697932666695,1,2,1.2,1.864107421099888,0.3,1,0.409,1.2,1550,15500
1550,-0.1,0.1,0.5124202401549149,1,2,1.2,1.5226558854038017,0.3,1,0.6819999999999999,1.2,1551,15510
1551,-0.1,0.1,0.4622650345354784,1,2,1.2,4.108083149412726,0.3,1,0.355,1.2,1552,15520
1552,-0.1,0.1,0.4686064278827833,1,2,1.2,1.3532044754595842,0.3,1,0.368,1.2,1553,15530
1553,-0.1,0.1,0.4830148669625225,0,2,1.2,1.7939124226425818,0.3,1,0.343,1.2,1554,15540
1554,-0.1,0.1,0.4700159165250575,1,2,1.2,1.2810582922764442,0.3,1,1.094,1.2,1555,15550
1555,-0.1,0.1,0.434633215953858,0,2,1.2,1.3164454126604586,0.3,1,0.622,1.2,1556,15560
1556,-0.1,0.1,0.4688264148859024,1,2,1.2,2.520468505507893,0.3,1,0.436,1.2,1557,15570
1557,-0.1,0.1,0.5123111545152376,1,2,1.2,3.722098961731361,0.3,1,0.7140000000000001,1.2,1558,15580
1558,-0.1,0.1,0.4881865288052609,1,2,1.2,0.6769575256477462,0.3,1,0.5379999999999999,1.2,1559,15590
1559,-0.1,0.1,0.35769112577016426,1,2,1.2,0.5946277007259628,0.3,1,0.893,1.2,1560,15600
1560,-0.1,0.1,0.4129500637295617,1,2,1.2,2.277711391634284,0.3,1,0.467,1.2,1561,15610
1561,-0.1,0.1,0.5063397503054418,1,2,1.2,2.373972050425788,0.3,1,0.465,1.2,1562,15620
1562,-0.1,0.1,0.4944438080282096,1,2,1.2,0.983533080522628,0.3,1,0.6509999999999999,1.2,1563,15630
1563,-0.1,0.1,0.5055757269551464,0,2,1.2,-0.026562389244476847,0.3,1,1.095,1.2,1564,15640
1564,-0.1,0.1,0.43582182883222215,1,2,1.2,1.560524477170444,0.3,1,0.39399999999999996,1.2,1565,15650
1565,-0.1,0.1,0.4396373815724989,1,2,1.2,1.7400651199482904,0.3,1,0.402,1.2,1566,15660
1566,-0.1,0.1,0.4842479758244869,1,2,1.2,2.483525817440145,0.3,1,0.40700000000000003,1.2,1567,15670
1567,-0.1,0.1,0.434192612824494,0,2,1.2,0.22455602362571514,0.3,1,0.517,1.2,1568,15680
1568,-0.1,0.1,0.456311951562801,1,2,1.2,3.091773377332748,0.3,1,0.451,1.2,1569,15690
1569,-0.1,0.1,0.4162780396979129,1,2,1.2,0.98950954118474,0.3,1,0.696,1.2,1570,15700
1570,-0.1,0.1,0.4650780363864902,0,2,1.2,1.5282098142277938,0.3,1,0.395,1.2,1571,15710
1571,-0.1,0.1,0.4850610290622328,1,2,1.2,3.1339543116854616,0.3,1,0.423,1.2,1572,15720
1572,-0.1,0.1,0.44041097786010464,1,2,1.2,1.8781330745219724,0.3,1,0.366,1.2,1573,15730
1573,-0.1,0.1,0.4354949420352137,1,2,1.2,1.5529102461461923,0.3,1,0.5920000000000001,1.2,1574,15740
1574,-0.1,0.1,0.43541364864762544,1,2,1.2,3.234570366850676,0.3,1,0.514,1.2,1575,15750
1575,-0.1,0.1,0.4479613470694447,1,2,1.2,1.2064207140865872,0.3,1,1.205,1.2,1576,15760
1576,-0.1,0.1,0.4406294845754109,1,2,1.2,3.96258269412676,0.3,1,0.37200000000000005,1.2,1577,15770
1577,-0.1,0.1,0.4586238088281864,0,2,1.2,0.1254504556999625,0.3,1,1.161,1.2,1578,15780
1578,-0.1,0.1,0.4919802109571188,1,2,1.2,2.245750272405747,0.3,1,0.611,1.2,1579,15790
1579,-0.1,0.1,0.4556928929228942,0,2,1.2,0.6051412003721806,0.3,1,1.092,1.2,1580,15800
1580,-0.1,0.1,0.4620685374460717,1,2,1.2,4.647921457189902,0.3,1,0.47700000000000004,1.2,1581,15810
1581,-0.1,0.1,0.4697084334684692,1,2,1.2,2.6449225696021013,0.3,1,0.615,1.2,1582,15820
1582,-0.1,0.1,0.4380519511681576,1,2,1.2,0.8470598302247008,0.3,1,0.633,1.2,1583,15830
1583,-0.1,0.1,0.4416503787361158,1,2,1.2,1.6878095613185773,0.3,1,0.6719999999999999,1.2,1584,15840
1584,-0.1,0.1,0.4312012029103916,0,2,1.2,-0.020853231367531144,0.3,1,1.065,1.2,1585,15850
1585,-0.1,0.1,0.4933125475518975,0,2,1.2,-0.15231042837069575,0.3,1,0.831,1.2,1586,15860
1586,-0.1,0.1,0.469985695059497,0,2,1.2,1.0160872464498585,0.3,1,0.45,1.2,1587,15870
1587,-0.1,0.1,0.5150540006651937,1,2,1.2,2.407772622744261,0.3,1,0.7390000000000001,1.2,1588,15880
1588,-0.1,0.1,0.4650244595126866,1,2,1.2,3.0630971925739736,0.3,1,0.5760000000000001,1.2,1589,15890
1589,-0.1,0.1,0.5133807700225393,1,2,1.2,1.2081566478049988,0.3,1,0.784,1.2,1590,15900
1590,-0.1,0.1,0.3963182318517913,1,2,1.2,4.62181063008966,0.3,1,0.406,1.2,1591,15910
1591,-0.1,0.1,0.456621136694586,0,2,1.2,-0.8822504220721599,0.3,1,1.15,1.2,1592,15920
1592,-0.1,0.1,0.4816195191958724,0,2,1.2,0.6925598454578474,0.3,1,0.604,1.2,1593,15930
1593,-0.1,0.1,0.4976956961091927,1,2,1.2,2.055559337529658,0.3,1,0.387,1.2,1594,15940
1594,-0.1,0.1,0.4780442625894149,1,2,1.2,2.8721254404279764,0.3,1,0.387,1.2,1595,15950
1595,-0.1,0.1,0.4646426800535126,1,2,1.2,0.2705398785774966,0.3,1,0.897,1.2,1596,15960
1596,-0.1,0.1,0.4836365690732142,1,2,1.2,3.3427202888435317,0.3,1,0.442,1.2,1597,15970
1597,-0.1,0.1,0.4885536343714667,1,2,1.2,3.3865113866752767,0.3,1,0.485,1.2,1598,15980
1598,-0.1,0.1,0.4443945184697931,1,2,1.2,3.059898318203122,0.3,1,0.462,1.2,1599,15990
1599,-0.1,0.1,0.4370905098534383,0,2,1.2,1.671817656917293,0.3,1,0.461,1.2,1600,16000
1600,-0.1,0.1,0.4464395560263673,1,2,1.2,2.042880375834303,0.3,1,1.193,1.2,1601,16010
1601,-0.1,0.1,0.4840372839316929,1,2,1.2,-0.7999733531971973,0.3,1,0.983,1.2,1602,16020
1602,-0.1,0.1,0.5526036729471269,1,2,1.2,2.514167974872286,0.3,1,0.5680000000000001,1.2,1603,16030
1603,-0.1,0.1,0.5199519780495322,1,2,1.2,1.073683390035878,0.3,1,0.384,1.2,1604,16040
1604,-0.1,0.1,0.4191206024071176,1,2,1.2,0.21586252469025724,0.3,1,1.077,1.2,1605,16050
1605,-0.1,0.1,0.4571500377388258,1,2,1.2,2.1059913804899266,0.3,1,0.5609999999999999,1.2,1606,16060
1606,-0.1,0.1,0.4168441897212093,1,2,1.2,2.0697909207752008,0.3,1,0.489,1.2,1607,16070
1607,-0.1,0.1,0.4835211322945805,1,2,1.2,0.3045012797081803,0.3,1,0.6910000000000001,1.2,1608,16080
1608,-0.1,0.1,0.47594640461067206,1,2,1.2,0.7020008522890959,0.3,1,0.648,1.2,1609,16090
1609,-0.1,0.1,0.4104295080496109,1,2,1.2,0.9259282964821568,0.3,1,0.92,1.2,1610,16100
1610,-0.1,0.1,0.4271039571260393,1,2,1.2,1.0605924983094854,0.3,1,1.1440000000000001,1.2,1611,16110
1611,-0.1,0.1,0.4693981392402906,1,2,1.2,2.9089316137662835,0.3,1,0.46,1.2,1612,16120
1612,-0.1,0.1,0.4594388523977952,1,2,1.2,3.196108715295984,0.3,1,0.507,1.2,1613,16130
1613,-0.1,0.1,0.5107192529834772,1,2,1.2,3.0861593373191765,0.3,1,0.37200000000000005,1.2,1614,16140
1614,-0.1,0.1,0.4394993957051186,1,2,1.2,2.4205020657859255,0.3,1,0.845,1.2,1615,16150
1615,-0.1,0.1,0.5193237720741127,1,2,1.2,2.730375180709637,0.3,1,0.41,1.2,1616,16160
1616,-0.1,0.1,0.4703605037423462,1,2,1.2,1.2674192936820443,0.3,1,0.355,1.2,1617,16170
1617,-0.1,0.1,0.5035320406292356,1,2,1.2,2.199600379307252,0.3,1,0.41700000000000004,1.2,1618,16180
1618,-0.1,0.1,0.5869509489603814,1,2,1.2,1.3569526249032866,0.3,1,0.5589999999999999,1.2,1619,16190
1619,-0.1,0.1,0.4718560974939964,1,2,1.2,0.9093665188914072,0.3,1,0.653,1.2,1620,16200
1620,-0.1,0.1,0.4152465559152828,1,2,1.2,1.4173274074098372,0.3,1,0.733,1.2,1621,16210
1621,-0.1,0.1,0.4945203832671183,1,2,1.2,2.757941558433169,0.3,1,0.5820000000000001,1.2,1622,16220
1622,-0.1,0.1,0.4723800729567123,1,2,1.2,3.1684309557835424,0.3,1,0.523,1.2,1623,16230
1623,-0.1,0.1,0.35221345692922945,1,2,1.2,1.6757699699237982,0.3,1,1.148,1.2,1624,16240
1624,-0.1,0.1,0.5253014952960781,1,2,1.2,1.9789853074027728,0.3,1,0.474,1.2,1625,16250
1625,-0.1,0.1,0.4327026263531445,1,2,1.2,1.4820884655982631,0.3,1,0.528,1.2,1626,16260
1626,-0.1,0.1,0.4219559708990733,0,2,1.2,1.906763632363757,0.3,1,0.333,1.2,1627,16270
1627,-0.1,0.1,0.4243927829183145,1,2,1.2,2.071469003704702,0.3,1,0.473,1.2,1628,16280
1628,-0.1,0.1,0.4637325326556688,1,2,1.2,1.6012670128076332,0.3,1,0.6950000000000001,1.2,1629,16290
1629,-0.1,0.1,0.4711865282625304,1,2,1.2,1.9823048147292877,0.3,1,0.581,1.2,1630,16300
1630,-0.1,0.1,0.5153208814957687,1,2,1.2,3.144685090855992,0.3,1,0.436,1.2,1631,16310
1631,-0.1,0.1,0.4689186027466385,1,2,1.2,2.967723006164225,0.3,1,0.499,1.2,1632,16320
1632,-0.1,0.1,0.4583767951258471,1,2,1.2,2.1476857053020337,0.3,1,0.377,1.2,1633,16330
1633,-0.1,0.1,0.5130113064468187,1,2,1.2,2.2914798654747703,0.3,1,0.6609999999999999,1.2,1634,16340
1634,-0.1,0.1,0.4785140769898581,1,2,1.2,1.0719973373477658,0.3,1,0.442,1.2,1635,16350
1635,-0.1,0.1,0.3422060569198527,1,2,1.2,3.3661753028332835,0.3,1,0.6990000000000001,1.2,1636,16360
1636,-0.1,0.1,0.4756894726789365,1,2,1.2,5.2695606855969785,0.3,1,0.413,1.2,1637,16370
1637,-0.1,0.1,0.4753155703317712,1,2,1.2,2.8495526348441347,0.3,1,0.562,1.2,1638,16380
1638,-0.1,0.1,0.5043939645831846,0,2,1.2,-1.051519483932521,0.3,1,0.532,1.2,1639,16390
1639,-0.1,0.1,0.5155540078447142,1,2,1.2,2.424531822317581,0.3,1,0.851,1.2,1640,16400
1640,-0.1,0.1,0.4316764386330056,1,2,1.2,1.2154612577515642,0.3,1,0.498,1.2,1641,16410
1641,-0.1,0.1,0.4591933502059996,1,2,1.2,2.2575471220257914,0.3,1,0.8720000000000001,1.2,1642,16420
1642,-0.1,0.1,0.4170906286888692,1,2,1.2,2.8058374700119506,0.3,1,0.511,1.2,1643,16430
1643,-0.1,0.1,0.5223351256122879,1,2,1.2,3.1624466690935127,0.3,1,0.47600000000000003,1.2,1644,16440
1644,-0.1,0.1,0.4644657694664341,1,2,1.2,3.0720376095826047,0.3,1,0.384,1.2,1645,16450
1645,-0.1,0.1,0.4777416544735617,1,2,1.2,2.9461268202999498,0.3,1,0.39399999999999996,1.2,1646,16460
1646,-0.1,0.1,0.5514421696225451,0,2,1.2,-0.8271837606157804,0.3,1,0.599,1.2,1647,16470
1647,-0.1,0.1,0.3977883015446193,1,2,1.2,3.0434099403990698,0.3,1,0.501,1.2,1648,16480
1648,-0.1,0.1,0.4978936135667134,1,2,1.2,3.010582591719652,0.3,1,0.49,1.2,1649,16490
1649,-0.1,0.1,0.4755358415908371,1,2,1.2,2.1510441194212238,0.3,1,0.657,1.2,1650,16500
1650,-0.1,0.1,0.40323581934007896,0,2,1.2,-0.037099717014888345,0.3,1,1.0170000000000001,1.2,1651,16510
1651,-0.1,0.1,0.4648053206757384,1,2,1.2,3.3016597725737187,0.3,1,0.4,1.2,1652,16520
1652,-0.1,0.1,0.4574278355153706,1,2,1.2,2.8058781104446675,0.3,1,0.467,1.2,1653,16530
1653,-0.1,0.1,0.4224905015878705,1,2,1.2,1.8488514075918392,0.3,1,0.402,1.2,1654,16540
1654,-0.1,0.1,0.5492247002887864,0,2,1.2,-0.16432873954683158,0.3,1,0.928,1.2,1655,16550
1655,-0.1,0.1,0.4423123196298617,1,2,1.2,3.357515752204483,0.3,1,0.621,1.2,1656,16560
1656,-0.1,0.1,0.454916768904019,1,2,1.2,0.7758069678583555,0.3,1,0.447,1.2,1657,16570
1657,-0.1,0.1,0.4640177475444687,0,2,1.2,-0.0802020234083125,0.3,1,0.41200000000000003,1.2,1658,16580
1658,-0.1,0.1,0.4437180602107981,1,2,1.2,2.508738283502011,0.3,1,0.503,1.2,1659,16590
1659,-0.1,0.1,0.42103390654136896,1,2,1.2,-0.5921214491212461,0.3,1,0.376,1.2,1660,16600
1660,-0.1,0.1,0.4223327631993611,1,2,1.2,2.5093724620985918,0.3,1,0.39799999999999996,1.2,1661,16610
1661,-0.1,0.1,0.4696912257564593,1,2,1.2,2.7318706331914746,0.3,1,0.489,1.2,1662,16620
1662,-0.1,0.1,0.4462996062059781,1,2,1.2,-0.08611608102730227,0.3,1,1.21,1.2,1663,16630
1663,-0.1,0.1,0.4736000152081462,1,2,1.2,2.7424003351653807,0.3,1,0.47600000000000003,1.2,1664,16640
1664,-0.1,0.1,0.60872823603763,1,2,1.2,2.8855330692723187,0.3,1,0.431,1.2,1665,16650
1665,-0.1,0.1,0.42733698925189534,0,2,1.2,-0.6439913533696702,0.3,1,0.348,1.2,1666,16660
1666,-0.1,0.1,0.4922983367102104,0,2,1.2,0.4977786972362313,0.3,1,0.505,1.2,1667,16670
1667,-0.1,0.1,0.35446695424996744,1,2,1.2,2.8696516464543307,0.3,1,0.413,1.2,1668,16680
1668,-0.1,0.1,0.4447324520851127,1,2,1.2,1.3824323080567744,0.3,1,0.478,1.2,1669,16690
1669,-0.1,0.1,0.4454493953221466,1,2,1.2,2.6634756812541096,0.3,1,0.5589999999999999,1.2,1670,16700
1670,-0.1,0.1,0.4256221522954843,0,2,1.2,0.47527327629797295,0.3,1,1.204,1.2,1671,16710
1671,-0.1,0.1,0.5167053303579728,0,2,1.2,-0.05849439367453658,0.3,1,0.46,1.2,1672,16720
1672,-0.1,0.1,0.4358959172757839,1,2,1.2,2.8931849859740257,0.3,1,0.41,1.2,1673,16730
1673,-0.1,0.1,0.4865289898825408,1,2,1.2,3.500139785746621,0.3,1,0.348,1.2,1674,16740
1674,-0.1,0.1,0.5158295039889165,1,2,1.2,2.832252237642317,0.3,1,0.424,1.2,1675,16750
1675,-0.1,0.1,0.4479454502976544,0,2,1.2,0.06026345278118006,0.3,1,0.36200000000000004,1.2,1676,16760
1676,-0.1,0.1,0.4817290064013649,1,2,1.2,3.864282992319904,0.3,1,0.392,1.2,1677,16770
1677,-0.1,0.1,0.4881991449457428,1,2,1.2,0.6215280359495129,0.3,1,0.535,1.2,1678,16780
1678,-0.1,0.1,0.4498836644430675,1,2,1.2,1.048418962519882,0.3,1,0.39299999999999996,1.2,1679,16790
1679,-0.1,0.1,0.4469183980030152,1,2,1.2,2.299552995543192,0.3,1,0.36200000000000004,1.2,1680,16800
1680,-0.1,0.1,0.361069326643076,1,2,1.2,2.1974988951716785,0.3,1,0.42,1.2,1681,16810
1681,-0.1,0.1,0.4325852941187521,1,2,1.2,2.373940066568765,0.3,1,1.3330000000000002,1.2,1682,16820
1682,-0.1,0.1,0.4157399164117248,1,2,1.2,1.776586330596005,0.3,1,0.5780000000000001,1.2,1683,16830
1683,-0.1,0.1,0.4527813475745777,1,2,1.2,2.686288378678661,0.3,1,0.353,1.2,1684,16840
1684,-0.1,0.1,0.3731013900903954,1,2,1.2,-0.5234562500125786,0.3,1,1.1,1.2,1685,16850
1685,-0.1,0.1,0.4260794326390871,1,2,1.2,0.9610477824867238,0.3,1,1.3259999999999998,1.2,1686,16860
1686,-0.1,0.1,0.4502581806366072,1,2,1.2,1.224900522436844,0.3,1,0.376,1.2,1687,16870
1687,-0.1,0.1,0.3841155042816353,0,2,1.2,1.5122399582980783,0.3,1,0.516,1.2,1688,16880
1688,-0.1,0.1,0.480166478137653,1,2,1.2,0.4567847959642097,0.3,1,1.0290000000000001,1.2,1689,16890
1689,-0.1,0.1,0.4877527686302008,1,2,1.2,3.084638045545884,0.3,1,0.452,1.2,1690,16900
1690,-0.1,0.1,0.4352155782123263,1,2,1.2,0.3823377963502217,0.3,1,0.424,1.2,1691,16910
1691,-0.1,0.1,0.3884826234068117,1,2,1.2,2.094343119572051,0.3,1,0.511,1.2,1692,16920
1692,-0.1,0.1,0.42616798706132175,1,2,1.2,2.9992005623277573,0.3,1,0.635,1.2,1693,16930
1693,-0.1,0.1,0.4777032218465803,1,2,1.2,1.6468902584678546,0.3,1,0.446,1.2,1694,16940
1694,-0.1,0.1,0.4296308439201114,1,2,1.2,2.2509432697991096,0.3,1,0.423,1.2,1695,16950
1695,-0.1,0.1,0.4489604363868337,1,2,1.2,2.571943192253695,0.3,1,0.946,1.2,1696,16960
1696,-0.1,0.1,0.4805830288791726,1,2,1.2,2.4883705985906057,0.3,1,0.359,1.2,1697,16970
1697,-0.1,0.1,0.4510691767256343,1,2,1.2,0.937962437260852,0.3,1,0.36,1.2,1698,16980
1698,-0.1,0.1,0.4602659644186609,1,2,1.2,2.7671520081804952,0.3,1,0.41700000000000004,1.2,1699,16990
1699,-0.1,0.1,0.44955279730424585,1,2,1.2,2.286819185992055,0.3,1,0.6839999999999999,1.2,1700,17000
